age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29,2,91189,9,13,2,6,0,4,1,0,0,48,38
49,2,194962,1,7,2,7,5,4,0,0,0,6,38
27,2,195678,9,13,2,9,0,4,1,0,0,40,38
52,2,127749,11,9,2,13,0,4,1,0,0,50,38
18,4,42857,15,10,4,2,1,4,0,0,0,35,38
25,2,105693,9,13,4,9,1,4,0,0,0,40,38
45,2,174426,11,9,2,2,0,4,1,0,0,40,38
43,2,48882,11,9,0,0,2,4,0,0,0,40,38
34,2,375680,7,12,4,2,3,2,0,0,0,40,38
26,2,60722,9,13,4,9,3,1,0,0,0,40,38
61,2,230568,9,13,0,0,1,4,1,0,0,40,38
51,2,147954,11,9,2,0,5,2,0,3411,0,38,38
33,4,123424,9,13,2,3,0,4,1,0,0,40,38
50,5,24185,9,13,2,3,0,4,1,0,0,38,38
65,4,28367,11,9,2,11,0,4,1,0,0,55,38
29,2,182521,11,9,4,2,1,0,1,0,0,40,38
31,2,106437,11,9,4,0,1,4,0,0,0,40,38
42,1,201723,15,10,4,2,1,4,1,0,0,40,38
51,2,179646,11,9,0,0,4,4,0,0,0,40,38
67,2,150516,5,4,2,2,0,4,1,0,0,24,38
21,2,109869,11,9,4,2,3,4,1,0,0,30,38
22,2,59924,11,9,4,7,3,4,0,0,0,40,38
19,2,183589,15,10,4,13,3,4,1,0,0,25,38
19,2,187724,15,10,4,7,3,4,0,0,0,25,38
28,2,84547,9,13,2,12,0,4,1,0,0,40,38
59,2,195835,5,4,0,13,1,4,1,0,0,40,38
52,4,103794,8,11,0,9,1,4,0,0,0,35,38
26,2,153434,11,9,4,7,3,4,1,0,0,24,38
46,2,78529,9,13,2,12,0,4,1,0,0,60,38
55,2,326297,11,9,5,0,1,4,0,0,0,25,38
25,2,236977,11,9,5,2,3,4,1,0,0,40,25
61,2,213321,15,10,2,3,0,4,1,0,1672,40,38
27,2,115945,12,14,2,3,0,4,1,0,0,45,38
23,2,180060,9,13,4,6,3,4,1,0,0,50,38
39,2,98077,11,9,2,7,0,4,1,0,0,42,38
64,2,148606,0,6,5,7,1,4,0,0,0,35,38
50,2,211116,0,6,2,7,0,2,1,0,0,40,38
37,2,287031,15,10,2,2,0,4,1,5178,0,75,38
53,0,130703,11,9,2,0,0,2,1,0,0,40,38
32,2,105938,11,9,0,6,3,2,0,0,0,40,38
59,2,193335,11,9,2,2,0,4,1,0,0,40,38
24,1,162919,15,10,4,0,1,4,0,0,0,40,38
25,2,172581,9,13,4,9,1,4,0,0,0,40,38
29,2,253801,11,9,4,2,2,4,1,0,0,40,38
33,2,278736,8,11,2,6,0,4,1,0,0,50,38
33,2,164190,8,11,2,2,0,4,1,7298,0,40,38
56,2,226985,7,12,2,7,0,4,1,0,0,50,38
30,2,198183,8,11,4,9,1,4,0,0,0,40,38
19,2,43285,15,10,4,0,3,4,0,0,0,20,38
18,2,156950,11,9,4,0,3,4,1,0,0,35,38
51,2,197656,15,10,2,3,0,4,1,0,0,45,38
49,2,93639,9,13,2,3,5,4,0,0,0,43,38
30,2,251120,5,4,4,2,1,4,1,0,0,38,38
42,4,34037,9,13,4,4,3,4,1,0,0,35,38
40,2,145649,11,9,5,11,4,2,0,0,0,25,38
37,2,231491,11,9,2,2,0,4,1,0,0,35,38
25,2,191271,11,9,4,0,3,4,0,0,0,40,38
22,2,264874,15,10,4,12,2,4,0,0,0,40,38
34,2,104509,8,11,4,9,1,4,0,1639,0,20,38
23,2,107882,9,13,4,0,3,4,0,0,0,40,38
50,2,171338,15,10,2,3,0,4,1,99999,0,50,38
63,2,206052,11,9,2,2,0,4,1,0,0,40,38
30,2,425528,11,9,4,10,3,4,1,0,0,70,38
38,2,204501,9,13,2,3,0,4,1,0,0,55,38
23,2,396099,11,9,4,7,1,4,0,0,0,25,38
64,2,181232,1,7,2,2,0,4,1,0,2179,40,38
21,2,307315,15,10,4,0,4,4,1,0,0,40,38
50,1,163998,9,13,2,10,0,4,1,0,0,44,38
20,2,216563,15,10,4,7,3,4,0,0,0,20,38
22,2,362589,7,12,4,11,1,4,0,0,0,15,38
30,2,137606,11,9,2,13,0,4,1,5013,0,40,38
37,2,103986,9,13,2,9,0,4,1,7688,0,39,38
33,2,100882,12,14,4,3,1,4,1,0,0,40,38
35,2,77146,8,11,0,3,1,4,1,0,0,45,38
59,2,135617,1,7,2,2,0,4,1,0,0,40,38
35,2,166606,11,9,2,12,0,4,1,0,0,40,38
47,0,102771,10,16,2,9,0,4,1,0,0,40,38
32,2,349028,11,9,2,2,0,4,1,0,0,40,38
20,2,85041,15,10,4,3,3,4,0,0,0,20,38
26,0,211596,12,14,4,9,1,4,1,0,0,40,38
68,2,223486,11,9,6,7,4,4,0,0,0,7,8
47,5,224149,9,13,0,3,1,4,0,0,0,40,38
39,2,172425,8,11,2,0,5,4,0,0,0,20,38
46,2,198774,12,14,0,3,4,4,0,0,323,45,38
21,2,197387,11,9,4,5,3,4,1,0,0,20,38
49,2,188694,9,13,4,3,1,4,1,0,0,40,38
52,2,132973,11,9,0,0,4,4,0,0,0,38,38
44,2,408531,11,9,0,0,4,4,0,0,0,40,38
21,2,237651,15,10,4,7,3,4,1,0,0,35,38
42,2,213821,11,9,2,2,0,4,1,0,1887,40,38
33,1,34080,15,10,2,10,0,4,1,0,0,40,38
58,2,267663,5,4,2,13,0,4,1,0,0,40,25
21,2,206008,15,10,4,0,3,2,1,0,0,50,38
43,5,27661,12,14,4,9,1,4,1,0,0,45,38
44,2,442035,15,10,0,9,1,4,0,0,0,40,38
30,2,139012,8,11,4,0,2,1,1,2463,0,40,39
36,2,263130,12,14,4,9,1,4,0,0,0,40,38
48,5,327886,10,16,0,9,3,4,1,0,0,50,38
46,2,98350,0,6,3,7,1,1,1,0,0,37,2
45,2,235924,9,13,0,3,3,4,0,0,0,40,38
41,2,188615,15,10,2,2,0,4,1,0,0,40,38
61,0,181081,11,9,0,0,3,2,0,0,0,20,38
30,2,361742,15,10,2,3,0,4,1,0,0,50,38
21,2,293968,15,10,3,11,3,2,0,0,0,20,38
28,2,111900,7,12,2,11,0,4,1,0,0,30,38
26,1,273399,15,10,4,10,1,4,1,0,0,40,28
53,5,71417,10,16,2,9,0,4,1,0,0,40,38
20,2,219262,6,5,4,13,1,4,1,0,0,50,38
34,4,80933,11,9,0,4,1,4,1,0,0,40,38
52,2,174964,11,9,2,11,0,4,1,0,0,40,38
47,0,20956,9,13,2,2,0,4,1,0,1740,40,38
25,2,71351,3,2,4,7,2,4,1,0,0,25,7
31,5,190305,12,14,2,9,0,4,1,0,0,50,38
36,2,169426,11,9,2,6,0,4,1,7298,0,40,38
51,5,94174,15,10,0,0,4,4,0,0,0,35,38
19,2,156587,15,10,4,0,3,4,0,0,0,38,38
25,2,366416,11,9,4,0,3,4,0,0,0,40,38
22,2,177125,15,10,4,0,1,4,1,0,0,50,38
76,4,225964,15,10,6,11,1,4,1,0,0,8,38
24,2,329408,1,7,4,5,1,4,1,0,0,40,38
31,2,246439,15,10,2,2,0,4,1,0,0,45,38
23,2,38707,15,10,2,13,0,4,1,0,0,60,38
45,2,325390,11,9,2,11,0,4,1,0,0,40,38
27,2,84977,11,9,2,2,0,4,1,0,0,40,38
27,2,161155,0,6,4,7,1,4,1,0,0,40,38
28,2,190391,9,13,4,11,1,4,1,0,0,40,38
46,2,201595,11,9,2,13,0,4,1,0,0,70,38
51,2,161838,8,11,2,2,0,4,1,0,0,57,38
23,1,203078,15,10,2,10,0,2,1,0,0,40,38
18,2,155752,11,9,4,6,1,4,0,0,0,30,38
55,4,111625,11,9,2,2,0,4,1,0,0,60,38
18,2,401051,0,6,4,11,3,4,0,0,0,35,38
52,2,221936,11,9,2,11,0,4,1,0,0,40,38
47,5,72333,11,9,0,0,4,1,0,0,0,40,38
25,2,190350,11,9,4,0,4,2,0,0,0,40,38
28,2,30771,15,10,4,0,4,2,0,0,0,40,38
18,2,91525,11,9,4,11,2,4,1,0,0,25,38
39,3,180804,11,9,2,3,0,4,1,0,0,40,38
22,2,79980,15,10,4,11,3,4,1,0,0,25,38
37,2,189251,10,16,5,9,4,4,0,0,0,40,38
38,2,129591,15,10,2,2,0,4,1,0,0,40,38
53,3,137815,15,10,6,3,1,4,1,0,0,40,38
31,5,263000,8,11,2,10,0,4,1,0,0,38,38
19,2,271118,11,9,4,0,3,4,0,0,0,28,38
21,2,263641,11,9,0,11,2,4,0,0,0,40,38
26,2,123384,12,14,4,7,3,4,0,0,0,40,38
26,2,212793,11,9,4,6,1,4,1,0,0,40,38
56,2,204816,11,9,2,11,0,4,1,0,0,55,38
26,5,294400,11,9,2,10,0,4,1,0,0,38,38
29,2,54131,15,10,4,11,1,4,1,0,0,30,38
47,2,167159,11,9,0,6,1,4,1,4650,0,40,38
32,2,136480,9,13,2,11,0,4,1,0,0,60,38
51,3,194995,15,10,2,3,0,4,1,0,0,45,38
19,2,73190,15,10,4,5,3,4,1,0,0,20,38
26,3,189502,9,13,2,11,0,4,1,0,0,80,38
22,1,164775,4,3,4,5,2,4,1,0,0,40,12
43,3,155293,9,13,2,11,0,4,1,0,0,60,38
27,2,206903,9,13,4,5,4,4,1,0,0,35,38
38,4,245090,6,5,2,2,0,4,1,0,0,40,25
24,2,23438,11,9,2,2,0,4,1,0,0,40,38
26,2,132572,9,13,4,0,3,2,0,0,0,40,38
35,2,27408,11,9,2,11,0,4,1,0,0,50,38
35,4,381931,11,9,2,4,0,4,1,0,0,55,38
45,4,328051,12,14,4,9,1,4,0,0,0,60,38
57,2,145189,15,10,4,0,1,4,0,0,0,40,38
28,4,176027,11,9,4,7,1,4,0,0,0,28,38
52,2,129177,9,13,6,7,1,4,0,0,2824,20,38
23,2,208908,9,13,4,7,1,4,0,0,0,30,38
44,1,100479,7,12,2,9,0,4,1,0,0,48,38
36,5,194630,11,9,6,3,1,4,0,0,0,40,38
44,2,150533,15,10,5,2,1,4,1,0,1876,55,38
29,1,115305,8,11,2,10,0,4,1,7688,0,40,38
26,2,158846,11,9,2,6,0,4,1,0,0,45,38
45,3,151584,14,15,2,9,0,4,1,0,0,35,38
17,3,181608,0,6,4,11,3,4,1,0,0,12,38
35,2,134367,7,12,0,0,4,4,0,0,0,40,38
34,2,340940,9,13,2,11,0,4,1,7298,0,60,38
67,2,236627,9,13,2,9,0,4,1,0,0,2,38
25,2,53903,15,10,2,2,0,4,1,0,0,40,38
25,1,375170,15,10,4,0,3,2,0,0,0,35,38
47,2,163814,0,6,2,2,0,4,1,0,0,40,38
54,1,279881,8,11,2,13,0,2,1,0,0,40,38
23,5,309055,15,10,4,0,3,4,0,0,0,20,38
39,1,473547,0,6,0,5,3,2,1,0,0,40,38
25,2,88922,11,9,2,13,0,2,1,0,0,40,38
25,2,251915,9,13,4,11,3,4,0,0,0,40,38
45,2,190482,11,9,0,6,4,4,1,0,0,40,38
27,2,181667,11,9,2,6,0,4,1,5013,0,46,1
42,2,153414,9,13,2,11,0,2,1,0,0,40,38
28,2,175987,11,9,4,3,1,4,0,0,0,40,38
46,1,253116,9,13,4,9,1,2,0,0,0,40,38
45,2,348854,15,10,5,0,4,4,0,0,0,27,38
39,2,158956,15,10,4,7,4,2,0,0,0,40,38
59,3,253062,14,15,2,9,0,4,1,0,0,55,38
20,2,60639,15,10,4,11,3,4,0,0,0,28,38
20,2,102607,11,9,4,5,3,4,1,0,0,30,38
40,2,121956,9,13,3,9,1,1,1,13550,0,40,0
59,2,108496,12,14,2,3,0,4,1,0,0,45,38
48,0,205707,12,14,3,3,1,4,0,10520,0,50,38
23,0,41356,7,12,4,3,4,4,0,0,0,32,38
47,2,192776,9,13,2,9,0,4,1,0,0,50,38
40,2,310101,15,10,5,11,1,0,0,0,0,40,38
51,2,100933,11,9,4,3,2,4,0,0,0,40,38
56,2,275236,9,13,2,6,0,4,1,0,0,40,38
49,0,203505,11,9,6,0,1,4,0,0,0,40,38
38,2,172571,15,10,0,2,3,4,1,0,0,58,30
55,3,124137,15,10,2,11,0,4,1,0,0,40,38
42,4,323790,9,13,2,3,0,4,1,0,1977,70,38
29,2,363963,11,9,0,7,1,4,0,0,0,40,38
22,2,112693,11,9,2,2,0,4,1,0,0,35,38
41,2,143003,8,11,2,7,0,1,1,7298,0,60,18
30,2,212237,9,13,2,9,0,4,1,0,1740,45,38
41,2,195897,15,10,2,11,0,4,1,0,0,50,38
27,2,113054,11,9,5,6,1,4,1,0,0,43,38
33,2,168030,15,10,2,9,5,4,0,7298,0,21,38
26,2,142081,11,9,2,7,5,4,0,0,0,40,25
52,4,129311,15,10,2,3,0,4,1,0,0,95,38
36,2,168276,0,6,0,7,1,4,0,0,0,40,38
43,1,260696,9,13,0,9,4,4,0,0,0,55,38
52,2,190762,3,2,2,6,0,4,1,0,0,40,25
51,2,120173,8,11,2,2,0,4,1,3103,0,50,38
50,2,160724,12,14,2,3,0,1,1,7298,0,40,29
22,2,193586,11,9,4,11,1,4,0,0,0,25,38
55,1,143949,12,14,2,9,5,4,0,3103,0,45,38
63,2,268965,2,8,6,11,4,4,0,0,0,40,38
31,2,162572,9,13,2,3,0,4,1,0,0,40,38
44,2,191256,11,9,2,13,0,4,1,0,0,65,38
45,2,50163,11,9,0,7,1,4,0,0,0,30,38
30,2,211840,15,10,5,11,4,2,0,0,0,16,38
46,2,423222,9,13,2,3,0,4,1,7688,0,40,38
43,4,311177,15,10,4,13,1,2,1,0,0,30,38
45,2,189225,11,9,4,7,4,2,0,0,0,40,38
35,2,82552,11,9,4,2,4,4,1,0,0,35,38
44,2,197462,11,9,2,6,0,4,1,0,0,40,38
54,2,346014,15,10,2,2,5,4,0,0,0,40,38
41,4,287037,11,9,2,9,0,4,1,0,0,40,38
35,2,169638,15,10,0,11,4,4,0,0,0,36,38
20,2,271379,15,10,4,11,3,4,0,0,0,25,38
20,2,49179,15,10,4,9,1,4,1,0,0,35,38
62,2,209844,15,10,0,0,4,4,0,0,0,30,38
30,2,609789,1,7,2,4,0,4,1,0,0,60,25
21,2,118401,15,10,4,7,1,4,0,0,0,30,38
18,2,205218,1,7,4,11,3,4,0,0,0,20,38
33,1,147921,11,9,6,7,4,4,0,0,0,40,38
33,5,150570,11,9,0,0,1,4,1,0,0,40,38
23,2,208946,9,13,4,11,3,4,1,0,0,32,38
42,2,118494,15,10,2,9,0,4,1,0,0,44,38
43,2,115806,12,14,0,3,4,4,0,0,2547,40,38
20,2,164922,11,9,4,2,3,4,1,0,0,40,38
46,2,176552,1,7,0,9,4,0,1,0,0,40,38
49,3,101722,14,15,2,9,0,4,1,0,0,60,38
52,2,202956,5,4,2,2,0,4,1,0,0,40,38
46,0,195023,15,10,5,0,4,4,0,0,0,40,38
41,2,63596,15,10,2,9,5,4,0,0,0,32,38
35,2,41777,2,8,4,4,1,4,1,0,0,20,38
37,1,212005,8,11,2,3,0,4,1,0,0,40,38
32,1,169837,7,12,0,3,1,2,0,0,0,40,38
23,2,460046,11,9,5,3,4,4,0,0,0,42,38
20,4,306710,11,9,4,4,3,4,1,0,0,40,38
34,2,94235,9,13,4,2,4,4,1,0,0,40,38
61,2,411652,2,8,2,2,0,4,1,0,0,40,25
37,2,89559,11,9,2,0,5,4,0,0,0,40,38
39,2,172718,11,9,0,0,4,4,0,0,0,40,38
43,0,233851,11,9,2,0,5,4,0,0,0,40,38
23,2,32950,9,13,4,11,1,4,1,0,0,40,38
26,2,219815,15,10,3,0,4,4,0,0,0,40,38
17,2,166290,6,5,4,7,3,4,0,0,0,20,38
40,2,43711,11,9,4,6,1,4,1,0,0,45,38
27,2,194590,7,12,2,0,5,2,0,0,0,25,38
43,0,72887,9,13,3,12,1,1,1,0,0,40,38
31,2,119422,11,9,2,11,0,4,1,0,0,40,38
51,2,138852,11,9,2,7,0,4,1,7298,0,40,7
60,2,121127,0,6,6,11,1,4,0,0,0,40,38
39,2,347960,14,15,4,9,1,4,0,14084,0,35,38
23,2,215616,11,9,4,9,1,4,0,0,0,40,1
38,2,312108,11,9,4,7,4,2,0,0,0,40,38
57,2,201991,9,13,2,9,0,4,1,0,0,40,38
27,2,210498,15,10,2,3,0,4,1,0,0,80,38
47,4,229394,1,7,0,3,4,4,0,0,0,55,38
51,4,136322,11,9,2,4,0,4,1,0,1579,40,38
22,2,190968,11,9,2,7,0,4,1,0,0,40,38
62,2,29828,11,9,2,13,0,4,1,0,0,40,38
64,2,103021,5,4,2,2,0,4,1,0,0,40,38
37,1,249392,8,11,2,10,0,4,1,0,0,40,38
31,2,150324,1,7,0,4,1,4,1,0,0,50,38
38,1,331609,15,10,6,13,1,2,0,0,0,47,38
30,2,149531,11,9,2,2,0,4,1,0,0,50,38
56,1,255406,11,9,0,3,1,4,0,0,0,40,38
31,2,132601,11,9,4,7,3,4,1,0,0,40,38
26,4,163189,11,9,4,11,3,4,1,0,0,40,38
24,2,136687,11,9,5,6,4,3,0,0,0,40,38
38,4,58972,11,9,2,3,0,4,1,0,0,50,38
45,2,154430,9,13,6,9,1,4,0,10520,0,50,38
29,2,100579,8,11,0,3,1,4,0,0,0,40,38
45,2,214627,10,16,6,9,4,4,1,15020,0,40,19
55,2,240988,6,5,2,6,2,1,1,0,0,40,29
49,2,169042,11,9,5,9,4,4,0,0,625,40,32
44,2,239723,15,10,3,2,4,4,0,1506,0,45,38
21,2,155066,15,10,4,2,3,4,1,0,0,40,38
33,2,373662,3,2,3,8,1,4,0,0,0,40,12
42,0,460214,15,10,2,0,0,4,1,0,0,40,38
19,1,169853,11,9,4,2,3,4,1,0,0,40,38
23,2,413345,9,13,4,0,1,4,0,0,0,60,38
23,2,203924,9,13,4,9,1,4,1,0,0,50,38
23,2,399022,11,9,4,7,3,4,1,0,0,35,38
28,2,339372,9,13,4,0,1,4,1,0,1408,40,38
53,2,97411,4,3,2,6,0,1,1,0,0,40,24
21,5,48121,15,10,4,3,3,4,1,0,1602,10,38
44,2,110396,12,14,4,3,1,4,1,14084,0,56,38
28,2,263128,15,10,4,0,1,4,0,0,0,60,38
54,1,137691,11,9,2,2,0,4,1,0,0,40,38
53,2,151864,11,9,2,2,0,4,1,0,0,40,38
46,2,265275,12,14,2,9,0,4,1,0,0,60,38
50,2,143664,9,13,4,3,1,4,1,0,0,40,38
46,2,267107,4,3,2,2,5,4,0,0,0,45,21
61,2,128230,5,4,2,11,0,4,1,0,0,50,38
34,1,236415,15,10,4,0,4,4,0,0,0,18,38
26,2,68001,12,14,4,9,1,4,0,0,0,40,38
40,2,117917,11,9,2,9,0,0,1,0,0,50,38
40,2,175696,15,10,2,3,0,4,1,0,0,45,38
47,1,29819,12,14,2,3,0,2,1,0,1977,50,38
43,2,255635,4,3,2,6,0,3,1,0,0,40,25
60,2,160625,15,10,0,2,1,4,1,0,0,47,38
26,2,276624,15,10,2,10,0,4,1,0,0,40,38
50,2,279129,9,13,0,3,1,4,1,0,0,55,38
60,2,36077,5,4,3,6,1,4,1,0,0,40,38
46,2,192793,15,10,0,3,1,4,1,0,0,40,38
26,2,202203,9,13,4,0,2,4,0,0,0,50,38
30,2,203488,15,10,2,6,0,4,1,0,0,40,38
39,3,122742,7,12,2,3,0,4,1,15024,0,55,38
45,2,235646,9,13,2,3,0,4,1,0,0,40,38
31,2,349148,11,9,2,2,0,4,1,0,0,40,38
36,2,192939,12,14,2,9,0,4,1,0,1977,60,38
37,2,103925,15,10,4,12,2,4,0,0,0,40,38
21,2,231866,8,11,4,2,3,4,1,0,0,40,38
31,2,234500,9,13,2,0,5,4,0,0,0,40,38
21,2,149224,15,10,4,13,3,4,1,0,0,30,38
30,2,174789,7,12,2,3,0,4,1,0,1848,50,38
57,2,121821,3,2,2,7,0,3,1,0,0,40,5
44,2,85440,11,9,2,0,0,4,1,0,0,45,38
54,5,93449,12,14,2,9,0,1,1,0,0,40,18
22,2,153805,11,9,4,7,4,3,1,0,0,20,32
39,2,105813,11,9,2,2,0,4,1,0,0,40,38
30,2,205659,7,12,2,3,5,4,0,0,0,50,36
37,2,282951,11,9,2,9,0,4,1,0,0,40,38
27,2,191782,11,9,4,7,2,2,0,0,0,30,38
56,4,26716,9,13,2,3,0,4,1,0,0,20,38
34,2,173524,11,9,5,0,4,4,0,0,0,40,38
66,2,214469,11,9,6,0,1,4,0,0,0,13,38
50,5,133014,8,11,2,9,0,4,1,0,0,40,38
63,3,54052,12,14,2,11,0,4,1,0,0,68,38
58,3,210563,11,9,2,11,5,4,0,15024,0,35,38
28,2,469864,9,13,4,9,1,2,1,0,0,40,38
62,2,214288,11,9,2,6,0,4,1,0,0,40,38
38,2,115336,11,9,0,7,4,4,0,0,0,70,38
42,2,33155,11,9,2,6,0,4,1,0,0,45,38
47,2,302711,1,7,0,0,4,4,0,0,0,40,38
17,2,198124,1,7,4,11,3,4,1,0,0,20,38
23,2,82889,15,10,4,0,3,4,0,0,0,16,38
31,2,117963,11,9,4,5,1,4,1,0,0,60,38
36,2,184655,11,9,2,6,0,4,1,0,0,48,38
65,2,225580,11,9,0,11,1,4,0,0,0,20,38
27,2,185670,9,13,2,11,0,4,1,0,0,60,38
50,4,334273,9,13,2,11,0,4,1,0,0,8,38
18,2,201871,2,8,4,7,3,4,1,0,0,20,38
39,2,209397,11,9,0,0,4,4,0,0,0,40,38
27,2,617860,15,10,4,5,3,2,1,0,0,40,38
55,2,98746,15,10,2,12,0,4,1,0,0,50,1
47,4,258498,15,10,2,7,5,4,0,0,0,52,38
34,2,272411,9,13,4,0,1,4,0,0,0,40,38
22,2,514033,11,9,4,7,1,2,1,0,0,80,38
27,2,91189,11,9,4,0,3,4,1,0,0,40,38
27,2,189775,11,9,4,0,1,2,0,0,0,40,38
44,2,279183,15,10,2,7,3,4,0,0,0,40,38
47,2,118972,11,9,2,13,0,4,1,0,0,50,38
38,4,257250,11,9,4,4,1,4,1,0,0,52,38
39,2,481060,11,9,0,11,4,4,0,0,0,40,38
35,3,79586,12,14,2,9,0,1,1,0,0,40,18
50,2,133963,9,13,0,11,1,4,0,0,0,50,38
51,2,152596,11,9,2,10,0,4,1,0,0,40,38
42,2,367533,0,6,2,2,3,3,1,0,0,43,38
23,2,213115,11,9,4,0,3,2,0,0,0,40,38
32,3,218407,15,10,4,3,1,4,1,0,0,70,4
40,3,110862,7,12,2,2,0,4,1,0,2377,50,38
57,2,301514,11,9,2,11,0,4,1,0,0,40,38
57,2,548256,2,8,2,0,0,2,1,0,0,40,38
30,2,196396,15,10,4,6,1,4,1,0,0,40,38
31,2,257644,1,7,4,13,4,4,1,0,0,40,38
17,2,154398,1,7,4,7,3,2,1,0,0,16,13
43,2,74581,11,9,2,2,0,4,1,0,0,48,38
54,5,161334,12,14,3,9,1,1,0,0,0,40,2
37,2,77820,9,13,2,3,0,4,1,0,0,50,38
44,2,196545,9,13,2,2,0,4,1,7298,0,40,38
29,2,46442,9,13,2,9,5,4,0,0,1902,50,38
54,2,284952,0,6,5,11,4,4,0,0,0,43,21
42,2,198316,8,11,0,2,1,4,1,0,0,35,38
39,2,97136,11,9,4,6,4,2,0,0,0,40,38
51,2,126010,11,9,2,2,0,4,1,0,0,40,38
19,2,329130,1,7,5,7,3,4,0,0,0,40,38
37,2,86551,9,13,2,3,0,4,1,0,0,45,38
20,2,286166,11,9,4,11,1,4,1,0,0,48,38
36,2,353263,9,13,4,9,1,4,0,0,0,45,38
63,2,125954,11,9,4,6,1,4,1,2174,0,40,38
42,2,91836,0,6,2,2,0,4,1,0,0,40,38
53,4,174102,5,4,2,3,0,4,1,4386,0,50,11
48,1,148549,9,13,2,9,0,4,1,0,0,40,38
28,2,65078,11,9,2,2,0,4,1,0,0,40,38
20,2,206215,11,9,4,0,3,4,0,0,0,40,38
45,2,276087,8,11,2,9,0,4,1,0,0,24,38
37,2,348739,9,13,2,9,0,4,1,0,0,45,38
42,2,198341,12,14,2,9,0,1,1,0,1902,55,18
26,2,76491,12,14,2,9,0,4,1,0,0,20,38
41,2,197093,15,10,4,7,1,2,1,0,0,20,38
26,5,287420,9,13,4,9,1,4,0,0,0,60,38
46,2,171199,9,13,0,6,4,3,0,0,0,40,32
30,2,313038,11,9,4,2,1,4,1,0,0,40,38
23,2,314894,11,9,4,3,3,4,0,0,0,45,38
49,2,94638,11,9,5,0,4,4,0,0,0,40,38
53,2,122109,11,9,5,0,4,4,0,0,1876,38,38
39,1,67187,11,9,4,3,3,0,0,0,0,40,38
25,2,69413,15,10,4,11,3,4,0,0,0,40,38
29,2,1268339,11,9,3,12,3,2,1,0,0,40,38
42,0,108183,12,14,2,9,0,1,1,0,1902,40,34
32,2,71540,15,10,0,9,1,4,1,0,0,40,38
51,2,82578,12,14,2,9,0,4,1,0,0,38,1
30,2,178587,8,11,0,0,1,4,0,0,0,38,38
33,5,137616,12,14,4,9,1,2,0,0,0,35,38
26,2,118497,11,9,2,13,0,4,1,0,0,50,38
73,1,45784,15,10,4,9,2,4,0,0,0,11,38
26,1,46097,9,13,2,9,0,4,1,0,0,40,38
35,2,283122,15,10,2,12,0,4,1,0,0,45,38
29,2,278637,9,13,2,11,0,4,1,3103,0,45,38
37,2,38468,15,10,4,0,1,4,0,0,0,40,38
48,4,108557,15,10,0,11,1,4,0,3325,0,60,38
26,2,124111,7,12,4,9,1,4,0,0,0,36,38
41,2,320984,14,15,2,9,0,4,1,99999,0,65,38
23,1,210029,15,10,4,0,3,4,0,0,0,20,38
57,2,169071,11,9,0,11,4,4,0,0,0,28,38
25,2,81286,11,9,2,2,0,4,1,0,0,45,38
34,2,216864,11,9,0,7,4,4,0,0,3770,45,38
65,2,420277,15,10,2,10,0,4,1,0,0,40,38
42,1,19700,9,13,2,9,5,4,0,0,0,50,38
23,2,419394,15,10,4,11,3,2,1,0,0,9,38
57,2,191983,15,10,2,10,0,4,1,0,0,50,38
25,2,49092,9,13,4,7,3,4,1,0,0,40,38
21,2,301556,11,9,4,7,3,4,0,0,0,19,38
39,2,315565,11,9,2,13,0,2,1,0,0,40,4
34,2,143392,11,9,4,11,3,4,0,0,0,40,38
44,2,191149,15,10,0,0,4,4,0,0,0,57,38
23,2,57898,15,10,4,4,1,4,1,0,0,30,38
32,2,273241,9,13,2,3,5,4,0,0,0,40,38
24,2,498349,9,13,4,13,4,2,0,0,0,40,38
20,2,284737,15,10,4,7,3,4,1,0,0,20,38
37,2,281751,15,10,0,7,4,4,0,0,0,30,38
31,0,203488,7,12,4,0,1,4,1,0,0,40,38
35,2,231180,11,9,0,13,1,4,1,0,0,60,38
34,2,188736,11,9,2,6,2,3,0,0,0,20,3
44,4,147206,15,10,4,2,3,4,1,0,0,12,38
19,3,148955,15,10,4,7,3,1,0,0,0,35,34
44,2,172032,8,11,2,0,0,4,1,7298,0,51,38
19,2,160811,11,9,4,11,3,4,1,0,0,38,38
43,4,150528,11,9,2,2,0,4,1,0,0,30,38
22,2,199426,15,10,4,11,1,4,0,0,0,17,38
65,2,93318,15,10,2,3,5,4,0,0,0,45,38
30,4,226535,5,4,2,4,0,4,1,0,0,40,25
19,2,27433,1,7,4,5,1,4,1,0,0,40,38
41,2,141642,11,9,4,7,1,4,0,0,0,40,38
65,2,123965,9,13,6,7,1,4,0,0,0,40,38
37,2,183345,8,11,4,2,1,4,1,0,0,45,38
39,2,168894,15,10,4,0,1,4,0,0,0,40,38
37,2,340614,12,14,2,9,0,4,1,0,0,50,38
46,2,271828,11,9,2,6,0,4,1,0,0,40,38
33,2,163003,9,13,4,3,2,1,0,0,0,40,29
36,2,107302,12,14,2,9,0,4,1,0,0,60,38
33,2,101352,14,15,4,9,1,4,0,0,0,50,38
49,2,268234,0,6,2,3,0,4,1,0,0,40,38
36,4,48093,15,10,2,11,0,4,1,0,0,92,38
31,4,252752,11,9,2,7,5,4,0,0,2415,40,38
